exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
19,0,6,14,24,1,9243.393276,195.7275423,24.455,51.4036,20,50
20,0,6,19,66,0,13725.40311,20700.9344,225.8902,225.8902,20,50
20,0,6,79,14,0,14827.70464,17372.26939,181.5292,181.5292,20,50
20,0,6,19,57,0,8244.995678,25978.65341,264.3364,264.3364,20,50
20,0,6,23,1,1,9135.900163,177.93203,23.919,54.361,20,50
20,0,6,53,76,0,5457.223094,17845.74318,137.1682,137.1682,20,50
20,0,6,42,13,0,5522.653478,15796.53988,95.7646,95.7646,20,50
20,0,6,31,71,0,8946.938971,20964.64862,231.805,231.805,20,50
20,0,6,33,5,0,7886.740098,11055.82543,48.4462,48.4462,20,50
20,0,6,54,30,1,14039.95209,177.0281739,85.559,131.2534,20,50
20,0,6,10,61,1,8738.092755,185.5586104,82.879,148.9978,20,50
21,0,8,38,34,1,10329.00195,185.8280351,23.852,45.4888,20,50
21,0,8,4,2,1,983,194.2850036,4.422,18.8722,20,50
21,0,8,12,10,0,7503.281549,7503.283557,36.6166,36.6166,20,50
21,0,8,62,55,1,8287.002441,181.9673764,15.209,39.574,20,50
21,0,8,43,47,1,7482,147.5642897,14.673,36.6166,20,50
21,0,8,64,66,1,4218.001953,186.5041985,9.38,24.787,20,50
21,0,8,78,76,1,4121,193.6217954,9.715,30.7018,20,50
21,0,8,59,57,1,2988.001953,168.4453021,6.164,21.8296,20,50
21,0,8,61,18,1,11579,183.2414047,22.914,54.361,20,50
21,0,8,35,39,1,1559,179.3793917,6.901,15.9148,20,50
22,0,8,37,76,1,5890.084238,179.9683524,18.626,39.574,20,50
22,0,8,8,24,1,5798.451724,185.490053,16.348,36.6166,20,50
22,0,8,60,69,0,11052.70029,9663.678927,63.2332,63.2332,20,50
22,0,8,38,10,1,13017.30293,194.8654056,31.289,63.2332,20,50
22,0,8,21,1,1,5547.246278,178.196642,14.941,39.574,20,50
22,0,8,58,71,1,14392.71202,184.2834367,38.391,78.0202,20,50
22,0,8,74,32,1,3986.474758,185.4207683,11.658,33.6592,20,50
22,0,8,44,0,1,5966.615201,195.9685572,16.549,39.574,20,50
22,0,8,71,16,1,3635.097228,183.8650722,10.72,33.6592,20,50
22,0,8,14,24,1,9243.393276,192.8130433,25.728,51.4036,20,50
23,0,8,19,66,1,13725.40311,194.812196,116.915,225.8902,20,50
23,0,8,79,14,1,14827.70464,175.4592246,136.68,181.5292,20,50
23,0,8,19,57,1,8244.995678,165.7701524,146.06,264.3364,20,50
23,0,8,23,1,1,9135.900163,191.8820126,23.584,54.361,20,50
23,0,8,53,76,1,5457.223094,169.6431243,123.95,137.1682,20,50
23,0,8,42,13,1,5522.653478,194.3851525,83.281,95.7646,20,50
23,0,8,31,71,0,8946.938971,10266.98975,231.805,231.805,20,50
23,0,8,33,5,0,7886.740098,3335.177509,48.4462,48.4462,20,50
23,0,8,54,30,1,14039.95209,181.0320237,85.76,131.2534,20,50
23,0,8,10,61,1,8738.092755,194.9459503,82.611,148.9978,20,50
24,0,1,38,34,1,10329.00195,164.6813061,23.919,45.4888,20,50
24,0,1,4,2,1,983,165.7110112,4.422,18.8722,20,50
24,0,1,12,10,0,7503.281549,3521.242252,36.6166,36.6166,20,50
24,0,1,62,55,1,8287.002441,174.1085678,16.951,39.574,20,50
24,0,1,43,47,1,7482,182.4747379,14.74,36.6166,20,50
24,0,1,64,66,1,4218.001953,186.6934511,9.849,24.787,20,50
24,0,1,78,76,1,4121,195.3896442,9.715,30.7018,20,50
24,0,1,59,57,1,2988.001953,187.5589964,7.638,21.8296,20,50
24,0,1,61,18,1,11579,185.4863028,23.718,54.361,20,50
24,0,1,35,39,1,1559,187.4058903,4.891,15.9148,20,50
25,0,1,37,76,1,5890.084238,166.7900897,16.013,39.574,20,50
25,0,1,8,24,1,5798.451724,178.5781356,21.306,36.6166,20,50
25,0,1,60,69,1,11052.70029,187.8626433,47.168,63.2332,20,50
25,0,1,38,10,0,13017.30293,667.2644363,63.2332,63.2332,20,50
25,0,1,21,1,1,5547.246278,183.0362399,15.209,39.574,20,50
25,0,1,58,71,0,14392.71202,3945.014406,78.0202,78.0202,20,50
25,0,1,74,32,1,3986.474758,185.4183215,13.936,33.6592,20,50
25,0,1,44,0,1,5966.615201,165.5465735,16.214,39.574,20,50
25,0,1,71,16,1,3635.097228,177.2993489,12.127,33.6592,20,50
25,0,1,14,24,1,9243.393276,174.8671225,29.547,51.4036,20,50
26,0,1,19,66,1,13725.40311,190.733784,117.25,225.8902,20,50
26,0,1,79,14,0,14827.70464,14598.21443,181.5292,181.5292,20,50
26,0,1,19,57,1,8244.995678,198.3959522,141.035,264.3364,20,50
26,0,1,23,1,1,9135.900163,171.8671221,24.321,54.361,20,50
26,0,1,53,76,1,5457.223094,188.766067,122.811,137.1682,20,50
26,0,1,42,13,0,5522.653478,5442.837809,95.7646,95.7646,20,50
26,0,1,31,71,0,8946.938971,21037.00779,231.805,231.805,20,50
26,0,1,33,5,0,7886.740098,3279.206848,48.4462,48.4462,20,50
26,0,1,54,30,1,14039.95209,171.3217144,85.425,131.2534,20,50
26,0,1,10,61,0,8738.092755,6044.832279,148.9978,148.9978,20,50
27,0,3,38,34,1,10329.00195,173.2101589,24.589,45.4888,20,50
27,0,3,4,2,1,983,183.5034385,4.623,18.8722,20,50
27,0,3,12,10,0,7503.281549,3516.00758,36.6166,36.6166,20,50
27,0,3,62,55,1,8287.002441,184.1429378,17.018,39.574,20,50
27,0,3,43,47,1,7482,153.0514755,12.596,36.6166,20,50
27,0,3,64,66,1,4218.001953,164.6997091,9.916,24.787,20,50
27,0,3,78,76,1,4121,167.1703414,10.586,30.7018,20,50
27,0,3,59,57,0,2988.001953,2988.001465,21.8296,21.8296,20,50
27,0,3,61,18,1,11579,180.8624743,23.115,54.361,20,50
27,0,3,35,39,1,1559,166.2847188,4.958,15.9148,20,50
28,0,3,37,76,0,5890.084238,5061.855132,39.574,39.574,20,50
28,0,3,8,24,1,5798.451724,190.1902116,19.028,36.6166,20,50
28,0,3,60,69,1,11052.70029,194.1482448,47.168,63.2332,20,50
28,0,3,38,10,0,13017.30293,735.7825831,63.2332,63.2332,20,50
